open_time,open,high,low,close,volume
2020/9/27 18:50,10665.84,10665.94,10664.6,10664.91,6.320661
2020/9/27 18:51,10664.91,10664.91,10659.79,10662.46,16.391012
2020/9/27 18:52,10662.44,10662.67,10661.54,10661.87,11.993793
2020/9/27 18:53,10661.87,10664.43,10659.42,10663.31,9.653967
2020/9/27 18:54,10663.31,10663.56,10662.32,10662.96,4.931826
2020/9/27 18:55,10662.99,10668.12,10662.99,10664.68,76.340978
2020/9/27 18:56,10664.69,10664.69,10661.37,10661.73,12.561111
2020/9/27 18:57,10661.73,10663.92,10659.81,10663.47,6.960784
2020/9/27 18:58,10663.47,10663.47,10660.24,10661.1,28.73105
2020/9/27 18:59,10661.1,10661.1,10657.02,10657.12,18.938696
2020/9/27 19:00,10657.12,10661.11,10655.02,10661.1,29.574916
2020/9/27 19:01,10661.1,10666.49,10661.01,10661.73,29.686944
2020/9/27 19:02,10661.73,10661.73,10660.44,10660.82,7.874186
2020/9/27 19:03,10660.83,10662.47,10660.82,10662.18,13.169487
2020/9/27 19:04,10662.18,10662.47,10661.25,10661.42,7.716911
2020/9/27 19:05,10661.42,10663.62,10660.02,10660.69,7.710684
2020/9/27 19:06,10660.69,10661.22,10656.55,10657.41,8.74838
2020/9/27 19:07,10657.42,10658.12,10656.87,10657.38,12.934371
2020/9/27 19:08,10657.38,10659.74,10657.14,10658.66,6.228035
2020/9/27 19:09,10658.66,10658.66,10657,10657.15,5.601427
2020/9/27 19:10,10657.16,10657.16,10652.2,10653.03,28.336363
2020/9/27 19:11,10653.04,10653.3,10651.68,10652.9,9.248226
2020/9/27 19:12,10652.9,10653.79,10652.84,10653.79,2.232278
2020/9/27 19:13,10653.78,10654,10653.45,10653.89,1.30701
2020/9/27 19:14,10653.91,10653.91,10653.89,10653.9,2.876194
2020/9/27 19:15,10653.89,10653.91,10653.05,10653.05,3.641531
2020/9/27 19:16,10653.05,10653.34,10652.12,10652.73,5.429631
2020/9/27 19:17,10652.72,10654.1,10652.72,10652.98,3.907728
2020/9/27 19:18,10652.83,10653.41,10652.3,10653.21,4.20983
2020/9/27 19:19,10653.13,10653.51,10652.98,10653.12,2.519066
2020/9/27 19:20,10653.12,10653.36,10652.21,10653.25,9.05839
2020/9/27 19:21,10653.25,10653.43,10652.51,10653.3,5.955224
2020/9/27 19:22,10653.3,10653.31,10652.21,10652.78,3.658893
2020/9/27 19:23,10652.79,10653.06,10652.21,10652.52,5.003086
2020/9/27 19:24,10652.51,10653.98,10651.49,10651.95,8.972042
2020/9/27 19:25,10651.95,10652.95,10651.18,10652.95,11.396923
2020/9/27 19:26,10652.94,10654.23,10652.91,10653.84,5.540721
2020/9/27 19:27,10653.84,10659.51,10653.51,10659.51,20.400495
2020/9/27 19:28,10659.5,10659.5,10653.18,10654.98,18.37005
2020/9/27 19:29,10654.98,10654.98,10654.49,10654.64,0.846269
2020/9/27 19:30,10654.63,10655,10654.63,10654.99,3.213312
2020/9/27 19:31,10655,10656,10655,10656,1.603978
2020/9/27 19:32,10655.99,10656,10652.52,10655.28,14.630744
2020/9/27 19:33,10655.28,10655.29,10654.19,10654.19,3.41153
2020/9/27 19:34,10654.19,10654.19,10652.89,10653.3,8.432185
2020/9/27 19:35,10653.23,10653.23,10652.89,10652.97,8.866522
2020/9/27 19:36,10652.97,10654.51,10652.01,10652.01,7.28208
2020/9/27 19:37,10652.02,10653.8,10652,10653.79,10.504813
2020/9/27 19:38,10653.9,10657.41,10651.98,10651.98,17.475733
2020/9/27 19:39,10651.98,10651.98,10651.18,10651.76,5.136643
2020/9/27 19:40,10651.75,10651.97,10651.18,10651.19,10.080831
2020/9/27 19:41,10651.18,10652.36,10651.18,10651.19,9.502595
2020/9/27 19:42,10651.19,10651.19,10648.87,10648.94,14.654465
2020/9/27 19:43,10648.93,10648.93,10648.01,10648.41,4.82929
2020/9/27 19:44,10648.41,10648.41,10646.22,10646.81,4.00541
2020/9/27 19:45,10646.81,10647.04,10644.38,10644.8,8.117228
2020/9/27 19:46,10644.79,10644.87,10642.69,10644.56,13.560483
2020/9/27 19:47,10644.56,10644.57,10643.09,10643.75,5.995151
2020/9/27 19:48,10643.74,10643.75,10641.04,10642.78,12.196611
2020/9/27 19:49,10642.79,10643.17,10641.85,10641.9,4.165402
2020/9/27 19:50,10641.9,10642.65,10639.68,10639.8,10.089841
2020/9/27 19:51,10639.8,10639.8,10637.33,10637.34,9.760596
2020/9/27 19:52,10637.27,10637.27,10635,10635.63,10.72492
2020/9/27 19:53,10635.57,10636.7,10634.93,10635.94,7.628121
2020/9/27 19:54,10635.94,10637.76,10634.96,10637.22,10.076569
2020/9/27 19:55,10637.22,10637.23,10630.88,10632.23,21.861673
2020/9/27 19:56,10632.23,10634.7,10618.83,10627.99,81.475773
2020/9/27 19:57,10627.97,10631.92,10627.97,10628.42,29.445203
2020/9/27 19:58,10628.43,10629.77,10622.77,10623.69,28.254522
2020/9/27 19:59,10623.7,10625.51,10622.37,10623.5,20.886359
2020/9/27 20:00,10623.62,10623.62,10616.76,10617.12,51.335737
2020/9/27 20:01,10616.99,10620.66,10600,10600,209.575475
2020/9/27 20:02,10600.01,10609.59,10594.89,10595.38,170.3054
2020/9/27 20:03,10595.57,10611,10594.82,10611,114.416069
2020/9/27 20:04,10611,10626.59,10611,10623.96,61.929437
2020/9/27 20:05,10623.96,10643.84,10623.7,10639.04,40.734615
2020/9/27 20:06,10639.04,10641.12,10636.51,10639.04,43.046417
2020/9/27 20:07,10639.1,10641.77,10636.2,10641.77,22.284879
2020/9/27 20:08,10641.77,10656.01,10641.77,10654.87,79.143804
2020/9/27 20:09,10654.86,10654.86,10641.74,10647.86,32.854483
2020/9/27 20:10,10647.86,10651.95,10647.81,10650.14,10.868589
2020/9/27 20:11,10650.14,10650.14,10647.34,10647.43,6.077159
2020/9/27 20:12,10647.44,10651.14,10647.44,10651.14,7.244467
2020/9/27 20:13,10651.13,10651.14,10648.6,10649.4,8.596266
2020/9/27 20:14,10649.41,10649.41,10644.67,10646.35,20.082109
2020/9/27 20:15,10646.35,10646.36,10643.03,10646,16.02765
2020/9/27 20:16,10646,10650.42,10645.99,10649.72,15.544923
2020/9/27 20:17,10649.73,10657,10649.48,10656.74,38.987797
2020/9/27 20:18,10656.87,10660.86,10651.63,10660.86,67.901193
2020/9/27 20:19,10660.86,10664.99,10660.14,10660.26,37.833627
2020/9/27 20:20,10660.26,10662.15,10660.15,10661.15,7.330456
2020/9/27 20:21,10661.16,10663.29,10661.15,10662.36,12.314873
2020/9/27 20:22,10662.37,10669,10662.36,10668.87,30.376227
2020/9/27 20:23,10668.87,10668.87,10661.69,10663.2,16.455704
2020/9/27 20:24,10663.2,10664.26,10658.91,10659.99,8.822804
2020/9/27 20:25,10659.99,10662.15,10658.88,10659.17,11.025248
2020/9/27 20:26,10659.17,10665,10659.17,10664.8,18.356781
2020/9/27 20:27,10664.8,10664.8,10659.52,10660.67,10.661164
2020/9/27 20:28,10660.55,10660.56,10659.17,10659.57,7.715269
2020/9/27 20:29,10659.58,10659.58,10653.21,10653.78,16.418916
2020/9/27 20:30,10653.78,10664.39,10653.78,10664.08,36.571407
2020/9/27 20:31,10664.09,10664.29,10662.63,10663.93,7.867705
2020/9/27 20:32,10663.93,10664,10657.16,10658.84,19.463605
2020/9/27 20:33,10658.62,10661.92,10658.62,10660.39,11.968538
2020/9/27 20:34,10660.38,10665.99,10658.42,10665.98,28.555036
2020/9/27 20:35,10665.98,10665.99,10648.33,10656.16,66.667599
2020/9/27 20:36,10656.16,10658.7,10653.88,10656.67,20.737648
2020/9/27 20:37,10656.68,10664.6,10652.63,10662.51,57.933737
2020/9/27 20:38,10662.41,10662.41,10650.1,10654.53,38.56552
2020/9/27 20:39,10654.53,10659.23,10654.52,10658.82,16.024319
2020/9/27 20:40,10658.82,10658.93,10658.58,10658.59,15.174108
2020/9/27 20:41,10658.59,10660.72,10658.58,10658.96,19.899674
2020/9/27 20:42,10658.97,10659,10653.69,10653.76,13.144595
2020/9/27 20:43,10653.76,10653.76,10650.66,10651.39,14.674912
2020/9/27 20:44,10651.4,10651.51,10650.1,10650.1,7.466015
2020/9/27 20:45,10650.1,10654.57,10650.1,10654.57,6.86739
2020/9/27 20:46,10654.75,10655.75,10650,10650.01,26.15062
2020/9/27 20:47,10650.01,10655.57,10649.73,10651.71,25.267839
2020/9/27 20:48,10651.71,10658.69,10651.7,10656.06,31.977763
2020/9/27 20:49,10656.07,10659.82,10656.07,10659.73,6.120516
2020/9/27 20:50,10659.52,10660.09,10658.89,10660,15.404831
2020/9/27 20:51,10660,10667,10659.69,10666.4,34.033769
2020/9/27 20:52,10666.4,10667.82,10662.39,10666.59,17.906927
2020/9/27 20:53,10666.6,10667.08,10662.17,10664,19.269467
2020/9/27 20:54,10664,10665.51,10661.67,10662.31,26.388122
2020/9/27 20:55,10662.24,10666.69,10661.19,10665.65,23.025122
2020/9/27 20:56,10665.65,10668.38,10665.39,10668.37,17.986411
2020/9/27 20:57,10668.37,10669.31,10666.67,10668.86,12.648444
2020/9/27 20:58,10668.85,10671.68,10668.78,10670,13.058525
2020/9/27 20:59,10670.01,10670.01,10665.45,10666.97,20.711811
2020/9/27 21:00,10666.97,10666.97,10662.8,10664.87,22.154123
2020/9/27 21:01,10664.87,10664.87,10660.91,10660.92,10.991736
2020/9/27 21:02,10660.92,10661.61,10658.48,10661.04,13.931479
2020/9/27 21:03,10661.04,10661.04,10658.52,10658.79,10.269251
2020/9/27 21:04,10658.78,10658.8,10655.08,10657.07,28.357121
2020/9/27 21:05,10657.07,10660.71,10654.76,10660.28,27.178129
2020/9/27 21:06,10660.28,10660.28,10659.43,10659.44,7.207634
2020/9/27 21:07,10659.43,10661.91,10659.43,10661.24,7.306019
2020/9/27 21:08,10661.24,10664.18,10661.23,10663.28,9.824014
2020/9/27 21:09,10663.27,10665.12,10662.71,10664.73,10.305244
2020/9/27 21:10,10664.73,10664.73,10655.66,10659.67,16.730854
2020/9/27 21:11,10659.67,10664.34,10659.1,10662.85,11.709363
2020/9/27 21:12,10662.95,10673.91,10662.94,10666.36,44.412721
2020/9/27 21:13,10666.37,10668.06,10666.16,10667.48,4.279528
2020/9/27 21:14,10667.48,10667.48,10664.21,10664.22,16.361789
2020/9/27 21:15,10664.21,10678.23,10661.7,10662.65,94.324069
2020/9/27 21:16,10662.65,10663.65,10660.98,10662.12,8.517349
2020/9/27 21:17,10662.19,10662.66,10658.01,10658.26,13.451937
2020/9/27 21:18,10658.25,10661.76,10658.25,10659.82,12.014359
2020/9/27 21:19,10659.71,10659.82,10659,10659.69,8.282479
2020/9/27 21:20,10659.81,10663.04,10659.81,10662.97,6.403295
2020/9/27 21:21,10662.97,10664.83,10662.05,10663,15.330085
2020/9/27 21:22,10663,10664.55,10662.85,10662.99,18.051715
2020/9/27 21:23,10663,10663.99,10662.98,10663,16.385468
2020/9/27 21:24,10663,10667.19,10663,10664.09,10.499164
2020/9/27 21:25,10664.09,10667.43,10664.09,10667.43,7.181964
2020/9/27 21:26,10667.43,10668.18,10665.86,10666.33,7.427775
2020/9/27 21:27,10666.17,10666.17,10660.59,10663.91,17.688109
2020/9/27 21:28,10663.91,10669.97,10663.9,10669.97,13.914286
2020/9/27 21:29,10669.97,10676.32,10669.96,10676.13,22.842619
2020/9/27 21:30,10676.13,10677.01,10675.77,10676.71,12.229059
2020/9/27 21:31,10676.7,10676.71,10671,10671.56,10.474447
2020/9/27 21:32,10671.55,10673.59,10670.43,10672.48,5.209111
2020/9/27 21:33,10672.45,10678,10672.44,10675.95,11.491801
2020/9/27 21:34,10676.32,10677.47,10671.34,10677.15,14.217867
2020/9/27 21:35,10677.17,10678.36,10673.83,10674.14,25.576683
2020/9/27 21:36,10674.13,10674.14,10670.52,10671.08,25.802897
2020/9/27 21:37,10671.09,10672.49,10669.86,10671.58,15.162797
2020/9/27 21:38,10671.58,10680.26,10671.58,10677.78,24.152455
2020/9/27 21:39,10677.77,10679.46,10676.6,10677.14,22.238008
2020/9/27 21:40,10677.37,10678.84,10677.02,10677.02,16.544164
2020/9/27 21:41,10677.02,10678.38,10675.69,10677.38,10.769568
2020/9/27 21:42,10677.33,10677.33,10671.42,10672.69,24.099801
2020/9/27 21:43,10672.69,10674.57,10671.84,10674.45,7.588515
2020/9/27 21:44,10674.46,10683.49,10674.46,10682.98,17.087009
2020/9/27 21:45,10682.98,10685.39,10679.92,10680.78,23.410354
2020/9/27 21:46,10680.78,10681.59,10677.98,10679.71,10.071905
2020/9/27 21:47,10679.71,10681.12,10677.65,10681.11,8.611642
2020/9/27 21:48,10681.1,10681.1,10677.58,10679.86,20.784143
2020/9/27 21:49,10679.86,10679.87,10677,10678,22.77745
2020/9/27 21:50,10678,10678.24,10676.49,10676.79,12.436863
2020/9/27 21:51,10676.79,10677.13,10671.94,10672.6,16.021599
2020/9/27 21:52,10672.6,10672.94,10670.21,10670.55,16.389635
2020/9/27 21:53,10670.55,10670.55,10666.84,10667.11,13.838201
2020/9/27 21:54,10667.1,10667.11,10666.11,10666.24,5.220856
2020/9/27 21:55,10666.13,10669.07,10665.94,10669.07,11.521319
2020/9/27 21:56,10669.07,10669.89,10668.07,10668.07,8.425335
2020/9/27 21:57,10668.08,10668.74,10666.8,10668.1,17.10616
2020/9/27 21:58,10668.1,10674.93,10668.09,10674.92,24.453504
2020/9/27 21:59,10674.92,10678.45,10674.92,10676.37,11.802852
2020/9/27 22:00,10676.37,10680.07,10670.88,10672.58,30.283239
2020/9/27 22:01,10672.59,10672.59,10670.5,10671.08,8.076532
2020/9/27 22:02,10671.09,10681.17,10670.38,10680.63,29.195403
2020/9/27 22:03,10680.63,10687.67,10680.62,10683.56,35.049499
2020/9/27 22:04,10683.56,10684.05,10680.53,10681.56,18.079194
2020/9/27 22:05,10681.56,10683.36,10680.01,10682.65,14.980402
2020/9/27 22:06,10682.65,10685.54,10681.74,10684.23,15.840957
2020/9/27 22:07,10684.23,10684.93,10681.07,10681.36,13.910773
2020/9/27 22:08,10681.35,10681.35,10671.44,10671.44,24.198179
2020/9/27 22:09,10671.57,10673.4,10670.78,10673.31,10.553101
2020/9/27 22:10,10673.63,10681.05,10673.62,10675.18,11.317756
2020/9/27 22:11,10675.18,10675.19,10668.94,10669.53,11.222798
2020/9/27 22:12,10669.52,10669.52,10668.24,10669.25,10.425306
2020/9/27 22:13,10669.25,10670.2,10666.89,10666.89,9.160873
2020/9/27 22:14,10666.89,10666.89,10664.25,10664.66,12.54957
2020/9/27 22:15,10664.65,10665.49,10664,10665.22,7.762327
2020/9/27 22:16,10665.21,10665.5,10664.1,10664.11,6.510873
2020/9/27 22:17,10664.1,10664.94,10663.24,10663.76,7.087368
2020/9/27 22:18,10663.75,10664.28,10663.27,10663.47,18.612519
2020/9/27 22:19,10663.47,10666.89,10662.49,10662.85,13.570566
2020/9/27 22:20,10662.85,10664,10660.5,10660.78,6.479903
2020/9/27 22:21,10660.98,10661.9,10660.49,10661.82,5.447653
2020/9/27 22:22,10661.98,10666.89,10661.98,10666.89,12.653949
2020/9/27 22:23,10666.89,10666.89,10661.35,10661.89,15.604556
2020/9/27 22:24,10662.04,10662.04,10660,10660.5,6.902068
2020/9/27 22:25,10660.5,10662.78,10660.07,10662.67,4.469879
2020/9/27 22:26,10662.68,10662.68,10657.89,10657.89,19.178509
2020/9/27 22:27,10657.9,10660.07,10657.65,10658.23,10.962271
2020/9/27 22:28,10658.23,10662.57,10658.23,10662.16,15.913864
2020/9/27 22:29,10662.15,10668.73,10661.61,10668.45,15.396447
2020/9/27 22:30,10668.45,10668.45,10661.16,10661.69,12.495547
2020/9/27 22:31,10661.7,10668.07,10661.69,10668.06,14.54537
2020/9/27 22:32,10668.06,10671.34,10668.06,10669.01,8.124806
2020/9/27 22:33,10669,10669,10659.85,10660.9,8.188557
2020/9/27 22:34,10660.9,10676.93,10660.9,10670.82,71.748115
2020/9/27 22:35,10670.83,10678.05,10670.12,10672.63,28.597102
2020/9/27 22:36,10672.64,10672.96,10670.67,10672.53,8.095788
2020/9/27 22:37,10672.53,10675.06,10672.53,10674.69,16.481518
2020/9/27 22:38,10674.68,10675.3,10673.79,10674.88,11.46112
2020/9/27 22:39,10674.88,10674.88,10671.66,10672.52,18.510066
2020/9/27 22:40,10672.43,10672.43,10665.31,10666.27,26.886421
2020/9/27 22:41,10666.26,10666.89,10666.08,10666.79,6.862511
2020/9/27 22:42,10666.89,10666.9,10661.39,10661.54,20.380016
2020/9/27 22:43,10661.54,10666.25,10661,10666.25,15.698757
2020/9/27 22:44,10666.25,10667.15,10662.67,10662.67,18.044811
2020/9/27 22:45,10662.67,10667.38,10662.67,10665.71,5.688487
2020/9/27 22:46,10665.72,10666.21,10665.34,10665.34,4.19772
2020/9/27 22:47,10665.34,10669.21,10665.34,10668.94,18.834041
2020/9/27 22:48,10668.95,10669.05,10658.77,10660.39,30.655762
2020/9/27 22:49,10660.42,10670.29,10660.42,10665.08,36.056812
2020/9/27 22:50,10665.08,10665.08,10662.93,10664.35,12.500132
2020/9/27 22:51,10664.34,10664.35,10662.51,10663.05,5.837896
2020/9/27 22:52,10663.04,10670.43,10663,10669.33,15.073096
2020/9/27 22:53,10669.33,10669.35,10666.96,10667.25,9.189969
2020/9/27 22:54,10667.25,10669.49,10667.24,10669.28,13.769523
2020/9/27 22:55,10669.29,10669.52,10667.47,10669.45,7.283274
2020/9/27 22:56,10669.45,10671.03,10668.05,10669.34,8.48555
2020/9/27 22:57,10669.34,10674.63,10669.1,10674.3,17.188672
2020/9/27 22:58,10674.29,10676.05,10673.96,10675.84,25.11283
2020/9/27 22:59,10675.85,10677.62,10673.15,10674.44,14.853949
2020/9/27 23:00,10674.43,10674.94,10670.43,10671.11,15.660396
2020/9/27 23:01,10671.12,10673.4,10670.45,10673.4,6.034367
2020/9/27 23:02,10673.4,10673.4,10671.11,10672.64,10.840299
2020/9/27 23:03,10672.64,10673.1,10599.99,10660.49,274.245358
2020/9/27 23:04,10660.49,10660.5,10655.45,10659.55,53.849062
2020/9/27 23:05,10659.55,10664.42,10659.54,10662.93,12.699979
2020/9/27 23:06,10662.93,10662.94,10660.9,10661.66,13.719427
2020/9/27 23:07,10661.65,10661.71,10659.62,10660.09,10.19777
2020/9/27 23:08,10660.09,10666.01,10660,10664.25,23.405841
2020/9/27 23:09,10664.25,10672.13,10663.83,10671.81,13.615298
2020/9/27 23:10,10671.81,10675.97,10671.81,10675.74,20.018212
2020/9/27 23:11,10675.73,10676.95,10675.73,10676.88,6.667101
2020/9/27 23:12,10676.8,10676.88,10672.99,10675.55,23.396005
2020/9/27 23:13,10675.55,10675.64,10599.99,10656.14,258.55537
2020/9/27 23:14,10656.15,10661.11,10655.49,10661.1,25.832625
2020/9/27 23:15,10661.1,10661.11,10655.52,10656.25,13.102788
2020/9/27 23:16,10656.24,10656.25,10653.59,10653.59,12.157841
2020/9/27 23:17,10653.6,10658.73,10653.59,10658.28,9.041122
2020/9/27 23:18,10658.29,10661.05,10654.03,10654.62,15.835079
2020/9/27 23:19,10654.62,10661.06,10602,10647.43,149.338742
2020/9/27 23:20,10647.44,10648.43,10637.88,10644.83,68.532196
2020/9/27 23:21,10644.89,10645.13,10634.19,10639.59,46.730984
2020/9/27 23:22,10639.5,10645.75,10639.5,10642.67,28.022835
2020/9/27 23:23,10642.67,10642.67,10638.12,10638.94,28.957364
2020/9/27 23:24,10638.94,10643.55,10636.63,10643.03,29.283971
2020/9/27 23:25,10643.03,10647.28,10641.13,10646.01,19.743196
2020/9/27 23:26,10646.02,10650.47,10645.73,10650.38,20.065521
2020/9/27 23:27,10650.38,10650.38,10645.9,10648.55,24.725918
2020/9/27 23:28,10648.55,10654.81,10645.91,10652.03,30.411653
2020/9/27 23:29,10652.03,10657.32,10652.03,10656.78,14.241731
2020/9/27 23:30,10656.71,10657.44,10647.39,10647.83,36.354571
2020/9/27 23:31,10647.83,10647.99,10642.85,10644.41,14.287716
2020/9/27 23:32,10644.42,10647.63,10642.22,10644.49,28.094139
2020/9/27 23:33,10644.5,10646.84,10643.57,10644.93,11.393883
2020/9/27 23:34,10644.93,10652.05,10644.72,10650.15,12.136758
2020/9/27 23:35,10650.16,10657.96,10649.99,10656,26.658668
2020/9/27 23:36,10656.01,10659.49,10656,10659.19,35.940941
2020/9/27 23:37,10659.19,10663.42,10658.5,10661.71,34.420067
2020/9/27 23:38,10661.84,10669.3,10661.84,10669.09,36.154676
2020/9/27 23:39,10669.1,10670.22,10667.02,10668.96,24.152214
2020/9/27 23:40,10668.96,10682,10668.96,10681.59,39.526118
2020/9/27 23:41,10681.58,10683.03,10678.72,10682.8,53.774479
2020/9/27 23:42,10682.81,10720,10682.69,10706.79,235.388111
2020/9/27 23:43,10706.79,10713.73,10703.13,10709.36,61.801857
2020/9/27 23:44,10709.81,10714.4,10707.38,10709.53,44.694551
2020/9/27 23:45,10709.47,10746.68,10709.47,10729.25,170.801564
2020/9/27 23:46,10728.88,10740.85,10727.62,10730.45,85.849535
2020/9/27 23:47,10730.46,10733.8,10726.6,10731.82,43.510637
2020/9/27 23:48,10731.82,10732.93,10717.46,10718.91,38.51013
2020/9/27 23:49,10718.74,10730.53,10718.57,10727.48,28.602733
2020/9/27 23:50,10727.49,10730,10726.57,10726.8,22.809129
2020/9/27 23:51,10726.8,10733.19,10725.71,10731.54,40.474267
2020/9/27 23:52,10731.97,10732.81,10728.73,10728.94,29.825894
2020/9/27 23:53,10728.94,10733.46,10728.94,10732.66,13.047255
2020/9/27 23:54,10732.79,10761.61,10731.64,10761.61,176.726153
2020/9/27 23:55,10761.6,10766.41,10745.56,10755.42,69.128158
2020/9/27 23:56,10755.43,10755.58,10745.31,10749.53,48.666896
2020/9/27 23:57,10749.53,10751.97,10740.44,10748.08,31.726153
2020/9/27 23:58,10748.08,10750.39,10745.05,10749.79,30.50917
2020/9/27 23:59,10749.79,10755,10749.79,10754.82,16.826936
2020/9/28 0:00,10754.82,10769.72,10748.03,10748.34,104.040185
2020/9/28 0:01,10748.29,10757.63,10748.29,10756.64,54.26737
2020/9/28 0:02,10756.64,10777,10755.98,10772.11,104.293567
2020/9/28 0:03,10772.11,10772.11,10750.17,10751.54,80.993531
2020/9/28 0:04,10751.52,10756.37,10747.02,10748.19,61.738948
2020/9/28 0:05,10749.14,10760,10749.14,10756.2,42.379276
2020/9/28 0:06,10756.2,10756.2,10746.48,10748.75,56.770484
2020/9/28 0:07,10748.74,10754.94,10748.3,10754.83,27.092934
2020/9/28 0:08,10754.83,10754.83,10747.67,10749.41,15.807356
2020/9/28 0:09,10749.42,10749.42,10741.9,10744.57,41.887234
2020/9/28 0:10,10744.56,10745,10741.9,10744.99,36.028868
2020/9/28 0:11,10745,10748.02,10744.61,10746.88,36.778129
2020/9/28 0:12,10746.88,10747.48,10744.38,10745.39,18.038947
2020/9/28 0:13,10745.39,10753,10744.99,10748.95,49.740832
2020/9/28 0:14,10748.94,10752.35,10740.5,10741.45,31.598571
2020/9/28 0:15,10741.46,10748.84,10740.68,10748.03,20.299959
2020/9/28 0:16,10748.03,10750,10744.45,10749.92,25.833736
2020/9/28 0:17,10749.93,10758.07,10749.93,10757.44,34.21874
2020/9/28 0:18,10757.44,10757.93,10752.47,10752.77,25.505507
2020/9/28 0:19,10752.77,10753.77,10749.52,10750.76,21.997345
2020/9/28 0:20,10750.77,10756.32,10746.12,10746.24,41.227438
2020/9/28 0:21,10746.25,10750,10742.16,10749.5,35.923823
2020/9/28 0:22,10749.52,10749.64,10741.39,10744.31,23.626796
2020/9/28 0:23,10744.32,10746.56,10739.32,10741.84,32.062834
2020/9/28 0:24,10741.84,10742.44,10727.95,10730.99,46.965152
2020/9/28 0:25,10730.98,10736.42,10730.41,10736.16,20.171409
2020/9/28 0:26,10736.16,10745.48,10736.16,10742.91,28.383907
2020/9/28 0:27,10742.91,10745.79,10740.03,10741.41,30.139552
2020/9/28 0:28,10741.42,10745.79,10735.88,10736.65,17.728793
2020/9/28 0:29,10736.67,10741.23,10736.67,10740.56,7.624771
2020/9/28 0:30,10740.56,10746.45,10740.55,10742.28,16.259609
2020/9/28 0:31,10742.28,10746.77,10742.28,10746.72,23.381451
2020/9/28 0:32,10746.78,10746.78,10741.73,10743.78,33.461339
2020/9/28 0:33,10743.78,10743.79,10737.06,10737.66,14.25565
2020/9/28 0:34,10737.66,10737.67,10734.08,10736.58,19.116841
2020/9/28 0:35,10736.59,10736.8,10731.88,10735.94,10.679591
2020/9/28 0:36,10735.94,10735.94,10732.15,10732.57,9.084043
2020/9/28 0:37,10732.57,10735,10730.64,10734.99,11.290476
2020/9/28 0:38,10734.99,10740.38,10734.99,10739.54,12.838114
2020/9/28 0:39,10739.55,10739.69,10736.43,10738.07,14.458896
2020/9/28 0:40,10737.57,10738.91,10737.57,10738.49,14.509694
2020/9/28 0:41,10738.49,10741.61,10738.49,10741.29,9.503804
2020/9/28 0:42,10741.29,10743.51,10740.6,10743,10.037859
2020/9/28 0:43,10742.67,10746.67,10742.67,10745.18,13.24109
2020/9/28 0:44,10745.18,10746.37,10743.62,10744.03,16.092321
2020/9/28 0:45,10744.03,10745.18,10740.55,10742.14,11.573304
2020/9/28 0:46,10742.14,10743.61,10740.29,10743.6,11.110546
2020/9/28 0:47,10743.6,10745.85,10742.58,10744.97,19.008862
2020/9/28 0:48,10744.97,10746.28,10742.22,10742.22,25.708769
2020/9/28 0:49,10742.23,10744.88,10740,10741.51,22.422797
2020/9/28 0:50,10741.51,10741.59,10704.7,10719.72,321.82859
2020/9/28 0:51,10719.73,10725.01,10716.79,10718.53,111.110321
2020/9/28 0:52,10718.53,10724.58,10718.53,10721.14,26.680039
2020/9/28 0:53,10721.15,10723.58,10719.38,10719.69,17.958445
2020/9/28 0:54,10719.68,10719.69,10712.23,10713.29,13.40535
2020/9/28 0:55,10713.28,10713.83,10708.67,10712.24,24.529028
2020/9/28 0:56,10712.24,10720.32,10712,10719.05,25.752599
2020/9/28 0:57,10719.05,10719.93,10713.44,10715.89,14.30106
2020/9/28 0:58,10715.89,10719.47,10715.89,10717.74,12.047837
2020/9/28 0:59,10717.27,10720.37,10717.27,10720.35,15.367479
2020/9/28 1:00,10720.36,10723,10719.97,10722.24,28.395763
2020/9/28 1:01,10722.24,10727.31,10722.24,10726,30.003123
2020/9/28 1:02,10726.01,10726.01,10717.99,10722.37,25.036022
2020/9/28 1:03,10722.37,10723.83,10713.66,10715.03,27.569358
2020/9/28 1:04,10715.03,10718.8,10714.74,10717.4,9.763185
2020/9/28 1:05,10717.39,10723,10715.78,10722.51,30.380036
2020/9/28 1:06,10722.5,10722.51,10715.31,10720.79,31.419739
2020/9/28 1:07,10720.79,10724.47,10720.49,10723.64,27.880198
2020/9/28 1:08,10723.73,10723.73,10719.82,10721.71,15.910054
2020/9/28 1:09,10721.71,10723.28,10720.3,10720.93,13.10052
2020/9/28 1:10,10720.81,10722.31,10719.08,10719.08,30.928748
2020/9/28 1:11,10719.09,10719.09,10713.34,10716.54,24.987819
2020/9/28 1:12,10716.55,10717.26,10712.64,10713.31,20.725306
2020/9/28 1:13,10713.3,10714.01,10709.6,10714,17.630442
2020/9/28 1:14,10714,10717.54,10714,10716.49,19.010387
2020/9/28 1:15,10716.48,10716.49,10714.52,10714.91,15.259586
2020/9/28 1:16,10714.91,10717.7,10714.57,10716.13,15.594346
2020/9/28 1:17,10716.12,10720.08,10715.52,10715.99,18.50241
2020/9/28 1:18,10715.98,10715.98,10711.16,10711.17,10.056957
2020/9/28 1:19,10711.16,10711.17,10709.97,10710.74,8.351902
2020/9/28 1:20,10710.74,10718.24,10710.74,10717.84,25.405616
2020/9/28 1:21,10717.84,10718.57,10714.06,10714.49,17.336285
